QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_
20151,3011022,2,0,1,200,D,2,D,29,D
20151,3045354,4,205,1,200,D,1,D,16,E
20151,3045973,4,104,1,200,D,12,D,2,E
20151,3046063,1,5,1,200,D,12,D,15,E
20151,3046175,1,1,1,200,D,12,D,63,E
20151,3046385,4,0,1,200,D,1,D,70,D
20151,3046665,5,0,1,200,D,12,D,.,H
20151,3046665,5,100,1,200,D,12,D,27,E
20151,3046665,5,200,1,200,D,12,D,14,E
20151,3046665,5,400,1,200,D,12,D,9,E
20151,3046992,2,1,1,200,D,12,D,38,E
20151,3047033,6,1,1,200,D,12,D,211,E
20151,3047271,5,0,1,200,D,12,D,13,D
20151,3047271,6,0,1,200,D,12,D,5,D
20151,3047271,7,0,1,200,D,12,D,55,D
20151,3047491,7,0,1,200,D,12,D,.,H
20151,3047491,7,100,1,200,D,12,D,37,E
20151,3047491,7,200,1,200,D,12,D,18,E
20151,3047491,8,0,1,200,D,12,D,60,D
20151,3047491,9,0,1,200,D,12,D,33,D
20151,3047813,2,0,1,200,D,1,D,10,D
20151,3048051,11,0,1,200,D,1,D,5,D
20151,3048201,8,0,1,200,D,12,D,.,H
20151,3048201,8,200,1,200,D,12,D,25,E
20151,3048201,8,300,1,200,D,12,D,20,E
20151,3048201,8,500,1,200,D,12,D,20,E
20151,3048332,8,0,1,200,D,1,D,85,D
20151,3048601,1,102,1,200,D,12,D,36,E
20151,3048601,1,203,1,200,D,12,D,13,E
20151,3048601,1,302,1,200,D,12,D,13,E
20151,3048601,1,403,1,200,D,12,D,11,E
20151,3048612,1,2,1,200,D,12,D,9,E
20151,3048931,9,0,1,200,D,1,D,53,D
20151,3049192,5,0,1,200,D,12,D,.,H
20151,3049192,5,100,1,200,D,12,D,14,E
20151,3049192,5,200,1,200,D,12,D,13,E
20151,3049262,10,0,1,200,D,11,D,.,H
20151,3049262,10,100,1,200,D,11,D,11,E
20151,3049262,10,200,1,200,D,11,D,10,E
20151,3049331,1,0,1,200,D,1,D,40,D
20151,3049331,2,0,1,200,D,11,D,40,D
20151,3049841,1,0,1,200,D,1,D,35,D
20151,3049882,6,0,1,200,D,11,D,33,D
20151,3050084,12,0,1,200,D,12,D,100,D
20151,3050464,3,0,1,200,D,12,D,65,D
20151,3050553,1,0,1,200,D,1,D,15,F
20151,3050914,3,0,1,200,D,1,D,20,D
20151,3051411,3,0,1,200,D,12,D,27,D
20151,3051704,1,3,1,200,D,12,D,43,E
20151,3051712,2,0,1,200,D,12,D,25,D
20151,3051823,17,0,1,200,D,11,D,.,H
20151,3051823,17,200,1,200,D,11,D,24,E
20151,3051823,17,300,1,200,D,11,D,19,E
20151,3051823,17,400,1,200,D,11,D,17,E
20151,3052322,8,0,1,200,D,12,D,5,D
20151,3052472,6,0,1,200,D,11,D,.,H
20151,3052472,6,200,1,200,D,11,D,27,E
20151,3052472,6,300,1,200,D,11,D,23,E
20151,3052803,12,0,1,200,D,1,D,80,D
20151,3052904,1,0,1,200,D,12,D,11,D
20151,3052922,4,0,1,200,D,1,D,24,D
20151,3053164,6,3,1,200,D,12,D,33,E
20151,3053384,3,2,1,200,D,12,D,29,E
20151,3053954,1,0,1,200,D,11,D,20,D
20151,3054582,1,104,1,200,D,1,D,16,E
20151,3054582,1,204,1,200,D,1,D,14,E
20151,3054582,1,304,1,200,D,1,D,38,E
20151,3054582,1,404,1,200,D,1,D,13,E
20151,3054862,2,2,1,200,D,12,D,29,E
20151,3055831,3,0,1,200,D,12,D,40,D
20151,3055844,9,0,1,200,D,12,D,50,D
20151,3055864,11,0,1,200,D,12,D,50,D
20151,3055974,3,0,1,200,D,12,D,30,D
20151,3056032,8,0,1,200,D,12,D,214,D
20151,3056044,3,0,1,200,D,1,D,29,D
20151,3056432,4,302,1,200,D,12,D,8,E
20151,3056432,4,402,1,200,D,12,D,7,E
20151,3056474,4,102,1,200,D,12,D,10,E
20151,3056474,4,204,1,200,D,12,D,10,E
20151,3056832,5,0,1,200,D,1,D,35,D
20151,3056974,1,3,1,200,D,1,D,37,E
20151,3057264,3,0,1,200,D,12,D,12,D
20151,3057294,3,0,1,200,D,12,D,.,H
20151,3057294,3,200,1,200,D,12,D,81,E
20151,3057294,3,300,1,200,D,12,D,134,E
20151,3057532,2,0,1,200,D,1,D,32,D
20151,3057741,5,0,1,200,D,1,D,60,D
20151,3058221,2,0,1,200,D,12,D,6,D
20151,3058382,3,0,1,200,D,1,D,100,D
20151,3058444,6,0,1,200,D,12,D,53,D
20151,3058571,2,204,1,200,D,11,D,15,E
20151,3058611,6,0,1,200,D,12,D,.,H
20151,3058611,6,100,1,200,D,12,D,137,E
20151,3058611,6,200,1,200,D,12,D,33,E
20151,3058611,6,400,1,200,D,12,D,47,E
20151,3058784,4,0,1,200,D,12,D,50,D
20151,3058861,4,0,1,200,D,1,D,.,H
20151,3058861,4,200,1,200,D,1,D,61,E
20151,3058861,4,400,1,200,D,1,D,46,E
20151,3059164,2,1,1,200,D,12,D,29,E
20151,3059203,2,0,1,200,D,1,D,32,D
20151,3059231,3,3,1,200,D,1,D,50,E
20151,3059372,2,0,1,200,D,12,D,30,D
20151,3059442,3,103,1,200,D,11,D,3,E
20151,3059442,3,203,1,200,D,11,D,4,E
20151,3059442,3,303,1,200,D,11,D,7,E
20151,3059442,3,403,1,200,D,11,D,3,E
20151,3059442,4,103,1,200,D,12,D,5,E
20151,3059442,4,203,1,200,D,12,D,6,E
20151,3059442,4,303,1,200,D,12,D,9,E
20151,3059442,4,403,1,200,D,12,D,8,E
20151,3059442,5,103,1,200,D,1,D,1,E
20151,3059442,5,203,1,200,D,1,D,1,E
20151,3059442,5,303,1,200,D,1,D,2,E
20151,3059442,5,403,1,200,D,1,D,1,E
20151,3060114,4,0,1,200,D,12,D,100,D
20151,3060851,3,302,1,200,D,12,D,24,E
20151,3060851,3,402,1,200,D,12,D,24,E
20151,3060954,2,0,1,200,D,12,D,.,H
20151,3060954,2,100,1,200,D,12,D,22,E
20151,3060954,2,200,1,200,D,12,D,21,E
20151,3060954,2,300,1,200,D,12,D,17,E
20151,3061183,9,0,1,200,D,12,D,200,D
20151,3061231,1,0,1,200,D,11,D,210,D
20151,3061553,1,2,1,200,D,1,D,165,E
20151,3062542,4,1,1,200,D,1,D,39,E
20151,3062643,16,0,1,200,D,1,D,50,D
20151,3062734,7,0,1,200,D,12,D,.,H
20151,3062734,7,100,1,200,D,12,D,45,E
20151,3062734,7,200,1,200,D,12,D,83,E
20151,3062734,7,300,1,200,D,12,D,35,E
20151,3062831,6,0,1,200,D,12,D,11,D
20151,3062864,3,0,1,200,D,12,D,31,D
20151,3063053,5,1,1,200,D,12,D,22,E
20151,3063093,13,0,1,200,D,1,D,20,D
20151,3063093,14,0,1,200,D,1,D,20,D
20151,3063903,5,0,1,200,D,11,D,.,H
20151,3063903,5,200,1,200,D,11,D,44,E
20151,3063903,5,300,1,200,D,11,D,37,E
20151,3063932,1,0,1,200,D,11,D,8,D
20151,3064354,24,0,1,200,D,1,D,7,D
20151,3064354,25,0,1,200,D,12,D,13,D
20151,3064374,7,0,1,200,D,12,D,30,D
20151,3064402,5,0,1,200,D,1,D,7,D
20151,3064653,6,0,1,200,D,1,D,8,D
20151,3064653,7,0,1,200,D,12,D,25,D
20151,3064663,3,0,1,200,D,1,D,25,D
20151,3065141,2,2,1,200,D,12,D,6,E
20151,3065173,6,0,1,200,D,12,D,20,D
20151,3065251,19,0,1,200,D,1,D,33,D
20151,3065251,20,0,1,200,D,1,D,29,D
20151,3065264,4,0,1,200,D,1,D,16,D
20151,3065342,5,0,1,200,D,1,D,65,D
20151,3065522,6,2,1,200,D,12,D,54,E
20151,3065522,7,1,1,200,D,12,D,89,E
20151,3065701,1,2,1,200,D,11,D,18,E
20151,3065831,4,2,1,200,D,1,D,1,E
20151,3065974,6,2,1,200,D,12,D,98,E
20151,3066353,4,101,1,200,D,12,D,84,E
20151,3066353,4,201,1,200,D,12,D,15,E
20151,3066752,6,0,1,200,D,1,D,50,D
20151,3066791,3,0,1,200,D,11,D,42,D
20151,3066791,4,0,1,200,D,12,D,42,D
20151,3067423,1,0,1,200,D,1,D,51,D
20151,3067442,3,0,1,200,D,11,D,25,D
20151,3067474,2,0,1,200,D,11,D,55,D
20151,3067764,2,0,1,200,D,2,D,42,D
20151,3068091,3,0,1,200,D,2,D,80,D
20151,3068302,6,0,1,200,D,1,D,.,H
20151,3068302,6,200,1,200,D,1,D,17,E
20151,3068302,6,400,1,200,D,1,D,13,E
20151,3068493,3,3,1,200,D,12,D,45,E
20151,3068513,5,2,1,200,D,1,D,47,E
20151,3068513,6,2,1,200,D,1,D,25,E
20151,3068513,7,3,1,200,D,12,D,41,E
20151,3068513,8,3,1,200,D,12,D,41,E
20151,3068753,10,0,1,200,D,1,D,27,D
20151,3068753,11,0,1,200,D,1,D,22,D
20151,3069184,8,0,1,200,D,2,D,144,D
20151,3069624,1,0,1,200,D,12,D,11,D
20151,3070042,2,0,1,200,D,1,D,15,D
20151,3070042,3,0,1,200,D,1,D,54,D
20151,3070211,3,401,1,200,D,12,D,47,E
20151,3070321,6,0,1,200,D,12,D,250,D
20151,3070593,1,2,1,200,D,12,D,41,E
20151,3070672,2,4,1,200,D,12,D,63,E
20151,3070984,1,104,1,200,D,12,D,11,G
20151,3070984,1,204,1,200,D,12,D,51,G
20151,3071093,6,0,1,200,D,1,D,16,D
20151,3071093,7,0,1,200,D,1,D,65,D
20151,3071221,9,0,1,200,D,1,D,.,H
20151,3071221,9,200,1,200,D,1,D,34,E
20151,3071221,9,400,1,200,D,1,D,26,E
20151,3071642,12,0,1,200,D,2,D,.,H
20151,3071642,12,100,1,200,D,2,D,32,E
20151,3071642,12,200,1,200,D,2,D,55,E
20151,3071642,12,400,1,200,D,2,D,20,E
20151,3071701,3,0,1,200,D,12,D,11,D
20151,3071701,4,0,1,200,D,12,D,11,D
20151,3071921,4,0,1,200,D,2,D,14,D
20151,3072134,5,2,1,200,D,2,D,27,E
20151,3072134,6,0,1,200,D,2,D,85,D
20151,3072182,5,0,1,200,D,12,D,.,H
20151,3072182,5,100,1,200,D,12,D,37,E
20151,3072182,5,300,1,200,D,12,D,15,E
20151,3072182,5,400,1,200,D,12,D,13,E
20151,3072233,4,2,1,200,D,2,D,217,E
20151,3072301,6,0,1,200,D,12,D,100,D
20151,3072354,1,0,1,200,D,2,D,22,D
20151,3072714,8,0,1,200,D,1,D,18,D
20151,3072714,9,0,1,200,D,1,D,9,D
20151,3072874,5,0,1,200,D,2,D,40,D
20151,3072874,7,0,1,200,D,1,D,10,D
20151,3073134,2,0,1,200,D,2,D,16,D
20151,3073222,3,0,1,200,D,2,D,30,D
20151,3073344,4,0,1,200,D,12,D,.,H
20151,3073344,4,300,1,200,D,12,D,11,E
20151,3073344,4,400,1,200,D,12,D,19,E
20151,3073512,10,0,1,200,D,12,D,30,D
20151,3073522,4,0,1,200,D,12,D,8,D
20151,3073763,8,0,1,200,D,12,D,80,D
20151,3074111,6,302,1,200,D,12,D,8,E
20151,3074111,6,402,1,200,D,12,D,15,E
20151,3074261,2,1,1,200,D,2,D,16,E
20151,3074274,5,0,1,200,D,12,D,106,D
20151,3074383,13,2,1,200,D,12,D,209,E
20151,3074432,10,202,1,200,D,1,D,16,E
20151,3074531,3,0,1,200,D,2,D,10,D
20151,3074633,5,101,1,200,D,1,D,7,E
20151,3074692,8,0,1,200,D,1,D,25,D
20151,3075024,12,0,1,200,D,12,D,217,D
20151,3075382,21,0,1,200,D,1,D,11,D
20151,3075382,22,0,1,200,D,1,D,11,D
20151,3075443,4,0,1,200,D,2,D,.,H
20151,3075443,4,100,1,200,D,2,D,20,F
20151,3075443,4,200,1,200,D,2,D,105,F
20151,3075443,5,0,1,200,D,2,D,.,H
20151,3075443,5,100,1,200,D,2,D,52,E
20151,3075443,5,200,1,200,D,2,D,48,E
20151,3075514,7,0,1,200,D,12,D,100,D
20151,3076302,4,3,1,200,D,2,D,61,E
20151,3077042,1,104,1,200,D,12,D,50,E
20151,3077042,1,205,1,200,D,12,D,25,E
20151,3077091,2,2,1,200,D,12,D,46,E
20151,3077091,3,2,1,200,D,12,D,13,E
20151,3077391,2,104,1,200,D,12,D,2,E
20151,3077391,2,204,1,200,D,12,D,14,E
20151,3077391,3,2,1,200,D,12,D,53,E
20151,3077404,4,0,1,200,D,12,D,5,D
20151,3077423,1,1,1,200,D,1,D,13,E
20151,3078423,1,2,1,200,D,2,D,76,E
20151,3078423,2,1,1,200,D,2,D,35,E
20151,3078494,8,0,1,200,D,2,D,360,D
20151,3078674,8,302,1,200,D,2,D,34,E
20151,3078674,9,3,1,200,D,12,D,75,E
20151,3078674,11,0,1,200,D,12,D,79,D
20151,3079113,6,0,1,200,D,2,D,16,D
20151,3079394,14,0,1,200,D,12,D,50,D
20151,3079394,15,0,1,200,D,12,D,50,D
20151,3079394,16,0,1,200,D,12,D,50,D
20151,3079523,6,0,1,200,D,2,D,37,D
20151,3079614,4,0,1,200,D,12,D,64,D
20151,3079964,19,0,1,200,D,12,D,32,D
20151,3080112,10,0,1,200,D,12,D,13,D
20151,3080112,14,0,1,200,D,1,D,15,D
20151,3080112,16,0,1,200,D,2,D,10,D
20151,3080281,1,102,1,200,D,12,D,22,E
20151,3080281,1,202,1,200,D,12,D,28,E
20151,3080281,1,302,1,200,D,12,D,8,E
20151,3080861,1,102,1,200,D,12,D,3,E
20151,3080861,1,302,1,200,D,12,D,2,E
20151,3080952,9,0,1,200,D,12,D,50,D
20151,3080952,10,0,1,200,D,12,D,30,D
20151,3080963,12,0,1,200,D,12,D,65,D
20151,3081191,5,0,1,200,D,2,D,35,D
20151,3081304,2,0,1,200,D,2,D,20,D
20151,3081492,3,0,1,200,D,1,D,20,D
20151,3081504,9,2,1,200,D,12,D,7,E
20151,3081731,6,0,1,200,D,2,D,28,D
20151,3081813,10,0,1,200,D,1,D,45,D
20151,3081971,3,2,1,200,D,2,D,48,E
20151,3082082,10,0,1,200,D,2,D,50,D
20151,3082271,1,0,1,200,D,2,D,217,D
20151,3082292,4,0,1,200,D,1,D,15,D
20151,3082292,5,0,1,200,D,1,D,53,D
20151,3082332,2,0,1,200,D,2,D,40,D
20151,3082574,7,0,1,200,D,2,D,48,F
20151,3082922,2,401,1,200,D,1,D,86,E
20151,3083201,5,0,1,200,D,12,D,40,D
20151,3083343,14,0,1,200,D,12,D,119,D
20151,3083364,1,0,1,200,D,1,D,9,D
20151,3083434,1,0,1,200,D,1,D,14,D
20151,3083591,3,0,1,200,D,2,D,.,H
20151,3083591,3,200,1,200,D,2,D,46,E
20151,3083591,3,400,1,200,D,2,D,34,E
20151,3083874,2,0,1,200,D,12,D,40,D
20151,3084121,3,0,1,200,D,12,D,150,D
20151,3084144,3,0,1,200,D,1,D,14,D
20151,3084363,6,0,1,200,D,12,D,10,D
20151,3084484,11,0,1,200,D,12,D,15,D
20151,3084484,12,0,1,200,D,12,D,15,D
20151,3084524,1,0,1,200,D,2,D,31,F
20151,3084621,6,101,1,200,D,1,D,37,E
20151,3084621,6,201,1,200,D,1,D,19,E
20151,3084903,11,101,1,200,D,12,D,36,E
20151,3084903,11,202,1,200,D,12,D,30,E
20151,3085284,9,0,1,200,D,1,D,13,D
20151,3085361,2,0,1,200,D,2,D,14,D
20151,3085662,3,0,1,200,D,1,D,45,D
20151,3085921,3,0,1,200,D,12,D,128,D
20151,3085972,22,0,1,200,D,12,D,20,D
20151,3085972,23,0,1,200,D,1,D,20,D
20151,3085972,24,0,1,200,D,2,D,20,D
20151,3085972,25,0,1,200,D,1,D,20,D
20151,3086301,3,0,1,200,D,12,D,107,D
20151,3086952,4,6,1,200,D,1,D,58,E
20151,3087394,11,0,1,200,D,12,D,150,D
20151,3087731,4,0,1,200,D,1,D,12,D
20151,3087892,2,0,1,200,D,12,D,50,D
20151,3087961,8,0,1,200,D,1,D,.,H
20151,3087961,8,100,1,200,D,1,D,18,E
20151,3087961,8,300,1,200,D,1,D,14,E
20151,3088032,3,201,1,200,D,1,D,21,E
20151,3088032,3,402,1,200,D,1,D,3,E
20151,3088064,4,0,1,200,D,2,D,24,D
20151,3088244,6,0,1,200,D,12,D,20,D
20151,3088313,4,104,1,200,D,12,D,100,E
20151,3088313,4,205,1,200,D,12,D,47,E
20151,3088451,9,0,1,200,D,2,D,30,D
20152,2814305,3,0,1,200,D,2,D,40,D
20152,2814305,4,0,1,200,D,3,D,20,D
20152,2814315,4,0,1,200,D,3,D,20,D
20152,2814315,5,0,1,200,D,2,D,.,H
20152,2814315,5,100,1,200,D,2,D,16,E
20152,2814315,5,200,1,200,D,2,D,14,E
20152,2814415,1,105,1,200,D,2,D,12,E
20152,2814415,1,205,1,200,D,2,D,30,E
20152,2814425,6,1,1,200,D,2,D,4,E
20152,2815155,1,103,1,200,D,2,D,7,E
20152,2815155,1,204,1,200,D,2,D,30,E
20152,2815155,1,303,1,200,D,2,D,4,E
20152,2815155,1,404,1,200,D,2,D,10,E
20152,2815285,4,2,1,200,D,3,D,85,E
20152,2816195,3,102,1,200,D,3,D,6,E
20152,2816195,3,202,1,200,D,3,D,8,E
20152,2817395,3,0,1,200,D,2,D,100,D
20152,2817395,4,0,1,200,D,3,D,100,D
20152,2817595,4,0,1,200,D,3,D,.,H
20152,2817595,4,200,1,200,D,3,D,15,E
20152,2817595,4,400,1,200,D,3,D,10,E
20152,2817635,6,0,1,200,D,1,D,16,D
20152,2818275,3,4,1,200,D,1,D,116,E
20152,2818405,14,0,1,200,D,2,D,54,D
20152,2818425,4,404,1,200,D,2,D,26,E
20152,2819025,6,0,1,200,D,2,D,.,H
20152,2819025,6,100,1,200,D,2,D,54,E
20152,2819025,6,200,1,200,D,2,D,46,E
20152,2819095,2,0,1,200,D,2,D,25,D
20152,2819705,7,1,1,200,D,3,D,52,E
20152,2819725,3,202,1,200,D,3,D,17,E
20152,2819785,1,103,1,200,D,3,D,17,E
20152,2819785,1,203,1,200,D,3,D,26,E
20152,2819815,1,202,1,200,D,2,D,53,E
20152,2819865,7,0,1,200,D,3,D,54,D
20152,2820005,4,1,1,200,D,2,D,13,E
20152,2820335,1,0,1,200,D,1,D,20,D
20152,2820395,1,3,1,200,D,1,D,18,G
20152,2822015,5,0,1,200,D,3,D,11,D
20152,2822025,1,2,1,200,D,3,D,10,E
20152,2822505,3,202,1,200,D,1,D,27,E
20152,2822505,3,402,1,200,D,1,D,2,E
20152,2822505,4,202,1,200,D,2,D,53,E
20152,2822505,4,403,1,200,D,2,D,5,E
20152,2822545,4,0,1,200,D,1,D,27,D
20152,2823265,2,202,1,200,D,2,D,27,E
20152,2823265,2,402,1,200,D,2,D,5,E
20152,2823905,3,0,1,200,D,2,D,32,D
20152,2824215,4,0,1,200,D,3,D,10,D
20152,2824245,17,0,1,200,D,3,D,38,D
20152,2824245,19,0,1,200,D,2,D,21,D
20152,2824395,1,2,1,200,D,2,D,3,E
20152,2824645,5,0,1,200,D,3,D,15,D
20152,2825285,1,0,1,200,D,1,D,8,D
20152,2825325,3,0,1,200,D,3,D,26,D
20152,2836635,3,2,1,200,D,3,D,16,E
20152,2836635,4,3,1,200,D,4,D,17,E
20152,2837215,4,1,1,200,D,4,D,14,E
20152,2837395,6,1,1,200,D,4,D,182,E
20152,2837585,1,3,1,200,D,4,D,28,E
20152,2838255,10,0,1,200,D,4,D,.,H
20152,2838255,10,100,1,200,D,4,D,19,E
20152,2838255,10,300,1,200,D,4,D,29,E
20152,2838545,2,2,1,200,D,3,D,56,E
20152,2838825,1,0,1,200,D,3,D,50,D
20152,2838825,2,0,1,200,D,3,D,40,D
20152,2838855,9,0,1,200,D,4,D,50,D
20152,2838855,12,1,1,200,D,4,D,20,E
20152,2838955,4,0,1,200,D,3,D,42,D
20152,2839095,7,0,1,200,D,4,D,30,D
20152,2839095,8,0,1,200,D,4,D,30,D
20152,2839315,1,2,1,200,D,4,D,13,E
20152,2840925,1,104,1,200,D,3,D,18,E
20152,2840925,1,204,1,200,D,3,D,16,E
20152,2841095,6,0,1,200,D,4,D,100,D
20152,2841325,4,0,1,200,D,3,D,50,D
20152,2841355,6,103,1,200,D,2,D,24,E
20152,2841355,6,203,1,200,D,2,D,10,E
20152,2841685,1,3,1,200,D,3,D,64,E
20152,2842275,4,0,1,200,D,4,D,135,D
20152,2842355,1,0,1,200,D,2,D,21,D
20152,2842605,5,5,1,200,D,3,D,30,E
20152,2842605,6,5,1,200,D,4,D,36,E
20152,2842635,2,102,1,200,D,4,D,34,E
20152,2842635,2,203,1,200,D,4,D,52,E
20152,2843005,1,0,1,200,D,2,D,50,D
20152,2843205,3,4,1,200,D,4,D,29,E
20152,2843205,5,2,1,200,D,4,D,19,E
20152,2844135,2,1,1,200,D,4,D,214,E
20152,2844165,2,1,1,200,D,3,D,164,E
20152,2844185,1,0,1,200,D,3,D,83,D
20152,2844185,2,0,2,200,D,2,D,75,D
20152,2844345,1,0,1,200,D,4,D,50,D
20152,2844345,2,0,1,200,D,4,D,50,D
20152,2844825,3,0,1,200,D,4,D,21,D
20152,2844845,3,1,1,200,D,4,D,24,E
20152,2845225,4,101,1,200,D,4,D,7,E
20152,2845225,4,201,1,200,D,4,D,49,E
20152,2845285,1,0,1,200,D,3,D,.,H
20152,2845285,1,100,1,200,D,3,D,19,E
20152,2845285,1,200,1,200,D,3,D,16,E
20152,2845325,1,104,1,200,D,3,D,19,E
20152,2845325,1,205,1,200,D,3,D,5,E
20152,2845735,3,0,1,200,D,4,D,43,D
20152,2845735,4,0,1,200,D,4,D,30,D
20152,2845995,3,2,1,200,D,4,D,129,E
20152,2846015,5,3,1,200,D,4,D,79,E
20152,2846165,2,0,1,200,D,4,D,43,D
20152,2847145,3,0,1,200,D,4,D,25,D
20152,2867305,2,0,1,200,D,4,D,27,D
20152,2867445,1,2,1,200,D,4,D,65,E
20152,2867695,1,103,1,200,D,5,D,32,E
20152,2867695,1,203,1,200,D,5,D,28,E
20152,2867705,3,0,1,200,D,5,D,6,D
20152,2867755,18,0,2,200,D,3,D,55,D
20152,2867795,2,102,1,200,D,4,D,7,E
20152,2867795,3,102,1,200,D,5,D,8,E
20152,2867845,1,3,1,200,D,5,D,19,E
20152,2867925,3,0,1,200,D,5,D,30,D
20152,2867995,4,0,1,200,D,4,D,16,D
20152,2869265,2,202,1,200,D,3,D,4,E
20152,2869265,2,302,1,200,D,3,D,2,E
20152,2869265,2,402,1,200,D,3,D,2,E
20152,2869295,1,0,1,200,D,3,D,25,D
20152,2870265,1,0,1,200,D,4,D,34,F
20152,2870365,5,0,1,200,D,3,D,.,H
20152,2870365,5,100,1,200,D,3,D,23,E
20152,2870365,5,200,1,200,D,3,D,7,E
20152,2870375,3,0,1,200,D,5,D,100,D
20152,2870825,1,0,1,200,D,5,D,24,D
20152,2870875,3,1,1,200,D,5,D,33,E
20152,2870945,2,0,1,200,D,5,D,26,F
20152,2871495,1,2,1,200,D,3,D,58,E
20152,2871495,2,2,1,200,D,4,D,57,E
20152,2871495,3,2,1,200,D,5,D,57,E
20152,2871775,3,3,1,200,D,4,D,42,E
20152,2871815,5,0,1,200,D,4,D,37,D
20152,2872255,1,1,1,200,D,5,D,30,E
20152,2872405,3,1,1,200,D,5,D,36,E
20152,2872405,4,1,1,200,D,5,D,36,E
20152,2873705,4,102,1,200,D,4,D,5,E
20152,2873705,4,202,1,200,D,4,D,58,E
20152,2873705,5,101,1,200,D,5,D,3,E
20152,2873705,5,201,1,200,D,5,D,63,E
20152,2873825,3,0,2,200,D,3,D,20,D
20152,2873825,4,0,2,200,D,3,D,10,D
20152,2874065,6,0,1,200,D,4,D,120,D
20152,2874445,3,0,1,200,D,5,D,216,D
20152,2874655,10,0,1,200,D,4,D,100,D
20152,2875325,2,202,1,200,D,4,D,35,E
20152,2875335,2,0,1,200,D,3,D,25,D
20152,2876175,6,102,1,200,D,4,D,18,E
20152,2876175,6,202,1,200,D,4,D,23,E
20152,2876445,1,0,2,200,D,3,D,27,D
20152,2877045,6,2,1,200,D,4,D,7,E
20152,2877655,8,0,1,200,D,5,D,45,D
20152,2877685,3,2,1,200,D,5,D,48,E
20152,2877795,2,2,1,200,D,5,D,20,E
20152,2877915,2,0,1,200,D,3,D,.,H
20152,2877915,2,100,1,200,D,3,D,10,E
20152,2877915,2,200,1,200,D,3,D,10,E
20152,2877915,3,0,1,200,D,5,D,.,H
20152,2877915,3,100,1,200,D,5,D,17,E
20152,2877915,3,200,1,200,D,5,D,13,E
20152,2878665,4,6,1,200,D,5,D,84,E
20152,2900594,2,2,1,200,D,2,D,8,E
20152,2900884,5,1,1,200,D,1,D,31,E
20152,2900904,6,0,1,200,D,1,D,30,D
20152,2901304,6,101,1,200,D,3,D,6,E
20152,2901304,6,401,1,200,D,3,D,6,E
20152,2901494,1,106,1,200,D,1,D,24,E
20152,2901494,1,202,1,200,D,1,D,34,E
20152,2901714,2,202,1,200,D,3,D,9,E
20152,2901724,5,0,1,200,D,3,D,25,D
20152,2902454,11,0,2,200,D,1,D,.,H
20152,2902454,11,100,2,200,D,1,D,73,E
20152,2902454,11,200,2,200,D,1,D,127,E
20152,2902734,2,0,1,200,D,2,D,20,D
20152,2902734,10,1,2,200,D,1,D,12,E
20152,2902744,2,0,1,200,D,2,D,30,D
20152,2903044,2,0,1,200,D,1,D,90,D
20152,2903064,4,0,1,200,D,2,D,17,D
20152,2903394,6,0,1,200,D,2,D,16,D
20152,2903674,2,103,1,200,D,3,D,52,E
20152,2903674,2,204,1,200,D,3,D,31,E
20152,2903774,3,1,2,200,D,1,D,48,E
20152,2904045,1,203,1,200,D,2,D,18,E
20152,2904954,2,0,1,200,D,3,D,22,D
20152,2905074,10,0,1,200,D,3,D,46,D
20152,2905154,1,0,1,200,D,3,D,43,D
20152,2905184,7,0,1,200,D,3,D,17,D
20152,2905614,6,0,1,200,D,3,D,42,D
20152,2905655,2,103,1,200,D,1,D,19,E
20152,2905655,2,203,1,200,D,1,D,8,E
20152,2905655,3,0,1,200,D,3,D,42,D
20152,2906704,2,102,1,200,D,3,D,16,E
20152,2906704,2,202,1,200,D,3,D,34,E
20152,2906704,2,302,1,200,D,3,D,12,E
20152,2907644,3,202,1,200,D,2,D,48,E
20152,2907644,3,402,1,200,D,2,D,54,E
20152,2908324,5,0,1,200,D,3,D,70,D
20152,2909134,10,1,1,200,D,1,D,13,E
20152,2909134,11,1,1,200,D,2,D,19,E
20152,2909134,12,1,1,200,D,3,D,26,E
20152,2909184,4,0,1,200,D,1,D,.,H
20152,2909184,4,100,1,200,D,1,D,17,E
20152,2909184,4,200,1,200,D,1,D,15,E
20152,2909184,4,300,1,200,D,1,D,12,E
20152,2909184,4,400,1,200,D,1,D,21,E
20152,2909184,4,500,1,200,D,1,D,14,E
20152,2909254,4,3,1,200,D,3,D,22,E
20152,2909454,24,1,2,200,D,1,D,76,E
20152,2909534,1,0,1,200,D,3,D,40,D
20152,2909684,2,101,1,200,D,2,D,3,E
20152,2909684,2,201,1,200,D,2,D,5,E
20152,2909994,9,1,1,200,D,2,D,13,E
20152,2910384,4,0,1,200,D,2,D,75,D
20152,2910454,2,203,1,200,D,2,D,26,E
20152,2910454,2,302,1,200,D,2,D,47,E
20152,2910634,2,2,1,200,D,3,D,62,E
20152,2910824,1,4,1,200,D,3,D,2,E
20152,2910834,10,102,1,200,D,2,D,18,E
20152,2910834,10,203,1,200,D,2,D,26,E
20152,2910834,10,403,1,200,D,2,D,12,E
20152,2911014,1,103,1,200,D,3,D,17,E
20152,2911014,1,402,1,200,D,3,D,16,E
20152,2911494,9,1,1,200,D,2,D,6,E
